DATAFLOW,LAST UPDATE,freq,sectperf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES21,2014,2.08,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES21,2015,1.95,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES21,2016,1.94,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES21,2017,1.94,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES21,2018,2.01,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES21,2019,1.98,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES22,2009,2.17,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES22,2010,2.03,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES22,2011,2.14,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES22,2012,2.01,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES22,2013,1.84,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES22,2014,1.79,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES22,2015,1.65,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES22,2016,1.65,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES22,2017,1.76,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES22,2018,1.72,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES22,2019,1.7,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES23,2009,1.08,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES23,2010,1.06,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES23,2011,1.03,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES23,2012,0.91,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES23,2013,0.81,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES23,2014,0.93,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES23,2015,0.89,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES23,2016,0.84,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES23,2017,0.89,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES23,2018,0.81,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES23,2019,0.77,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES24,2009,1.11,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES24,2010,1.11,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES24,2011,0.97,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES24,2012,0.98,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES24,2013,0.93,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES24,2014,0.93,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES24,2015,0.92,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES24,2016,0.91,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES24,2017,0.88,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES24,2018,0.92,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES24,2019,0.94,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES30,2009,1.97,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES30,2010,1.96,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES30,2011,1.9,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES30,2012,1.76,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES30,2013,1.78,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES30,2014,1.7,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES30,2015,1.7,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES30,2016,1.66,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES30,2017,1.66,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES30,2018,1.7,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES30,2019,1.71,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES41,2009,1.15,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES41,2010,1.11,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES41,2011,1.05,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES41,2012,1.17,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES41,2013,1.03,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES41,2014,1.02,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES41,2015,1.01,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES41,2016,1.11,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES41,2017,1.22,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES41,2018,1.3,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES41,2019,1.34,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES42,2009,0.62,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES42,2010,0.66,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES42,2011,0.68,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES42,2012,0.63,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES42,2013,0.56,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES42,2014,0.55,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES42,2015,0.55,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES42,2016,0.56,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES42,2017,0.57,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES42,2018,0.53,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES42,2019,0.59,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES43,2009,0.87,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES43,2010,0.84,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES43,2011,0.81,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES43,2012,0.75,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES43,2013,0.76,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES43,2014,0.68,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES43,2015,0.65,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES43,2016,0.57,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES43,2017,0.58,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES43,2018,0.61,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES43,2019,0.67,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES51,2009,1.64,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES51,2010,1.6,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES51,2011,1.56,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES51,2012,1.55,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES51,2013,1.54,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES51,2014,1.5,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES51,2015,1.52,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES51,2016,1.46,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES51,2017,1.48,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES51,2018,1.53,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES51,2019,1.52,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES52,2009,1.1,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES52,2010,1.07,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES52,2011,1.05,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES52,2012,1.06,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES52,2013,1.06,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES52,2014,1.05,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES52,2015,1.01,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES52,2016,1.01,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES52,2017,1,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES52,2018,1.05,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES52,2019,1.09,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES53,2009,0.38,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES53,2010,0.42,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES53,2011,0.36,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES53,2012,0.35,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES53,2013,0.34,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES53,2014,0.32,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES53,2015,0.32,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES53,2016,0.32,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES53,2017,0.36,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES53,2018,0.39,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES53,2019,0.4,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES61,2009,1.09,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES61,2010,1.19,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES61,2011,1.15,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES61,2012,1.07,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES61,2013,1.08,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES61,2014,1.06,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES61,2015,1.02,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES61,2016,0.92,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES61,2017,0.92,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES61,2018,0.92,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES61,2019,0.93,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES62,2009,0.87,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES62,2010,0.92,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES62,2011,0.86,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES62,2012,0.86,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES62,2013,0.85,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES62,2014,0.87,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES62,2015,0.86,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES62,2016,0.92,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES62,2017,0.92,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES62,2018,0.97,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES62,2019,1,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES63,2009,0.16,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES63,2010,0.09,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES63,2011,0.08,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES63,2012,0.07,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES63,2013,0.06,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES63,2014,0.07,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES63,2015,0.06,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES63,2016,,c
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES63,2017,,c
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES63,2018,,c
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES63,2019,,c
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES64,2009,0.28,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES64,2010,0.15,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES64,2011,0.13,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES64,2012,0.14,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES64,2013,0.13,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES64,2014,0.13,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES64,2015,0.07,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES64,2016,,c
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES64,2017,,c
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES64,2018,,c
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES64,2019,,c
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES70,2009,0.59,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES70,2010,0.63,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES70,2011,0.6,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES70,2012,0.54,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES70,2013,0.52,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES70,2014,0.49,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES70,2015,0.5,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES70,2016,0.47,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES70,2017,0.5,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES70,2018,0.47,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ES70,2019,0.47,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ESZZ,2009,0,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ESZZ,2010,0,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,ESZZ,2011,0,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI19,2009,3.87,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI19,2010,3.79,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI19,2011,3.59,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI19,2012,3.28,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI19,2013,3.25,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI19,2015,2.84,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI19,2016,2.53,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI19,2017,2.47,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI19,2018,2.56,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI19,2019,2.62,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1B,2009,4.11,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1B,2010,4.17,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1B,2011,4.14,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1B,2012,3.91,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1B,2013,3.84,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1B,2015,3.55,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1B,2016,3.41,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1B,2017,3.47,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1B,2018,3.47,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1B,2019,3.52,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1C,2009,2.63,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1C,2010,2.77,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1C,2011,2.71,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1C,2012,2.66,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1C,2013,2.44,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1C,2015,1.99,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1C,2016,1.86,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1C,2017,1.72,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1C,2018,1.74,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1C,2019,1.77,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1D,2009,4.02,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1D,2010,3.68,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1D,2011,3.63,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1D,2012,3.37,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1D,2013,3.08,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1D,2015,2.49,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1D,2016,2.47,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1D,2017,2.57,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1D,2018,2.59,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI1D,2019,2.56,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI20,2009,0.18,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI20,2010,0.16,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI20,2011,0.47,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI20,2012,0.38,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI20,2013,0.3,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI20,2015,0.26,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI20,2016,0.33,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI20,2017,0.31,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI20,2018,0.43,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FI20,2019,0.34,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR10,2009,2.95,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR10,2010,2.89,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR10,2011,2.99,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR10,2012,2.93,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR10,2013,2.9,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR21,2009,0.77,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR21,2010,0.75,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR21,2011,0.74,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR21,2012,0.76,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR21,2013,0.76,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR22,2009,1.2,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR22,2010,1.23,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR22,2011,1.24,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR22,2012,1.39,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR22,2013,1.41,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR23,2009,1.42,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR23,2010,1.39,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR23,2011,1.27,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR23,2012,1.35,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR23,2013,1.43,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR24,2009,1.61,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR24,2010,1.74,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR24,2011,1.6,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR24,2012,1.6,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR24,2013,1.63,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR25,2009,1.04,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR25,2010,1.17,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR25,2011,1.24,
ESTAT:TGS00042(1.0),29/11/21 11:00:00,A,TOTAL,PC_GDP,FR25,2012,1.3,
